transaction_date,account_id,amount,currency,description,category
2024-10-05,ACCT-US-008,-353730.4,USD,TAX - 2024-10,TAX
2024-10-05,ACCT-AU-037,-320120.13,AUD,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-05,ACCT-AU-038,-172020.12,AUD,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-05,ACCT-MX-030,-4597170.56,MXN,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-05,ACCT-JP-003,-40266250.86,JPY,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-05,ACCT-IN-028,-11679256.16,INR,RENT - 2024-10,RENT
2024-10-05,ACCT-DE-016,53194.69,EUR,INVESTMENT - 2024-10,INVESTMENT
2024-10-05,ACCT-JP-003,38070390.59,JPY,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-05,ACCT-GB-034,-320823.89,GBP,SALARY - 2024-10,SALARY
2024-10-05,ACCT-MX-031,-4121082.27,MXN,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-06,ACCT-IN-028,-3897552.1,INR,OTHER - 2024-10,OTHER
2024-10-06,ACCT-CN-042,-46900.5,CNY,SALARY - 2024-10,SALARY
2024-10-06,ACCT-BR-020,1460240.28,BRL,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-06,ACCT-MX-031,-2516603.15,MXN,OTHER - 2024-10,OTHER
2024-10-06,ACCT-US-012,-432634.71,USD,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-06,ACCT-MX-030,-2359797.87,MXN,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-06,ACCT-BR-022,-441260.5,BRL,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-06,ACCT-SG-035,-118782.37,SGD,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-06,ACCT-IN-027,-15589115.57,INR,RENT - 2024-10,RENT
2024-10-06,ACCT-CN-040,-292653.16,CNY,SALARY - 2024-10,SALARY
2024-10-06,ACCT-SG-036,-201236.78,SGD,SALARY - 2024-10,SALARY
2024-10-06,ACCT-DE-017,-318505.47,EUR,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-06,ACCT-AU-039,-127965.93,AUD,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-06,ACCT-BR-022,-1086832.54,BRL,SALARY - 2024-10,SALARY
2024-10-06,ACCT-DE-014,214150.04,EUR,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-06,ACCT-SG-035,-144949.13,SGD,SALARY - 2024-10,SALARY
2024-10-06,ACCT-BR-021,-1593485.59,BRL,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-06,ACCT-US-009,142512.72,USD,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-06,ACCT-JP-003,-22620253.79,JPY,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-06,ACCT-IN-028,4078273.15,INR,INVESTMENT - 2024-10,INVESTMENT
2024-10-06,ACCT-CN-042,-382811.63,CNY,TAX - 2024-10,TAX
2024-10-06,ACCT-AU-039,-278241.09,AUD,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-06,ACCT-JP-002,-2925305.31,JPY,OTHER - 2024-10,OTHER
2024-10-06,ACCT-JP-001,-5153541.57,JPY,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-06,ACCT-CN-041,443048.03,CNY,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-06,ACCT-CN-041,165082.86,CNY,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-06,ACCT-JP-005,-15178268.1,JPY,RENT - 2024-10,RENT
2024-10-06,ACCT-JP-005,-33728299.21,JPY,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-06,ACCT-IN-025,-5341033.22,INR,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-06,ACCT-AU-038,-419983.25,AUD,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-07,ACCT-US-008,-85736.36,USD,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-07,ACCT-BR-023,-685945.37,BRL,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-07,ACCT-GB-033,-143951.65,GBP,OTHER - 2024-10,OTHER
2024-10-07,ACCT-US-006,277588.42,USD,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-07,ACCT-BR-019,1362750.55,BRL,INVESTMENT - 2024-10,INVESTMENT
2024-10-07,ACCT-MX-029,4959409.83,MXN,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-07,ACCT-AU-037,-72194.23,AUD,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-07,ACCT-JP-001,9524892.58,JPY,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-07,ACCT-US-012,446370.06,USD,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-07,ACCT-SG-036,-70591.15,SGD,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-07,ACCT-BR-023,-964974.55,BRL,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-07,ACCT-US-008,-441153.66,USD,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-07,ACCT-IN-024,-12848617.02,INR,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-07,ACCT-CN-041,-27191.55,CNY,RENT - 2024-10,RENT
2024-10-07,ACCT-AU-038,-43676.82,AUD,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-07,ACCT-MX-030,925992.24,MXN,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-07,ACCT-BR-022,786838.68,BRL,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-07,ACCT-CN-040,-270278.09,CNY,SALARY - 2024-10,SALARY
2024-10-07,ACCT-IN-028,-18396636.92,INR,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-07,ACCT-MX-032,-1192985.7,MXN,OTHER - 2024-10,OTHER
2024-10-07,ACCT-DE-016,-82266.93,EUR,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-07,ACCT-MX-031,-4332054.82,MXN,OTHER - 2024-10,OTHER
2024-10-07,ACCT-SG-035,-132728.7,SGD,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-07,ACCT-IN-024,-3206264.81,INR,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-07,ACCT-AU-037,-127726.41,AUD,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-07,ACCT-IN-025,3002816.47,INR,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-07,ACCT-DE-014,263589.73,EUR,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-07,ACCT-BR-020,1045200.21,BRL,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-08,ACCT-US-010,-28215.89,USD,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-08,ACCT-CN-040,-285762.8,CNY,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-08,ACCT-BR-022,-54058.95,BRL,SALARY - 2024-10,SALARY
2024-10-08,ACCT-GB-033,-78345.27,GBP,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-08,ACCT-MX-030,-3493445.9,MXN,RENT - 2024-10,RENT
2024-10-08,ACCT-BR-019,205888.28,BRL,INVESTMENT - 2024-10,INVESTMENT
2024-10-08,ACCT-IN-028,-3673015.48,INR,SALARY - 2024-10,SALARY
2024-10-08,ACCT-BR-020,1598113.58,BRL,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-08,ACCT-BR-022,-53735.63,BRL,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-08,ACCT-IN-028,13395977.13,INR,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-08,ACCT-BR-023,-829566.22,BRL,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-08,ACCT-JP-005,-93809851.93,JPY,SALARY - 2024-10,SALARY
2024-10-08,ACCT-MX-030,-674064.81,MXN,SALARY - 2024-10,SALARY
2024-10-08,ACCT-BR-023,-1091518.08,BRL,SALARY - 2024-10,SALARY
2024-10-08,ACCT-SG-036,-357427.27,SGD,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-08,ACCT-BR-022,-811506.71,BRL,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-08,ACCT-IN-025,16265563.86,INR,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-08,ACCT-GB-034,249215.91,GBP,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-08,ACCT-BR-021,-486167.42,BRL,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-08,ACCT-MX-032,-4343133.53,MXN,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-08,ACCT-MX-030,4494240.1,MXN,INVESTMENT - 2024-10,INVESTMENT
2024-10-08,ACCT-US-006,-86787.55,USD,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-08,ACCT-AU-037,235356.2,AUD,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-08,ACCT-JP-002,-16800040.68,JPY,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-08,ACCT-US-010,105219.91,USD,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-08,ACCT-SG-036,-153103.89,SGD,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-08,ACCT-US-006,447887.84,USD,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-08,ACCT-US-006,-682981.37,USD,SALARY - 2024-10,SALARY
2024-10-08,ACCT-DE-013,-690970.88,EUR,SALARY - 2024-10,SALARY
2024-10-08,ACCT-JP-004,37887640.73,JPY,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-08,ACCT-IN-026,-15504611.86,INR,SALARY - 2024-10,SALARY
2024-10-08,ACCT-JP-004,10589679.83,JPY,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-09,ACCT-SG-035,-96421.2,SGD,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-09,ACCT-SG-035,-226002.44,SGD,RENT - 2024-10,RENT
2024-10-09,ACCT-US-012,-452057.3,USD,SALARY - 2024-10,SALARY
2024-10-09,ACCT-IN-026,-11363877.02,INR,SALARY - 2024-10,SALARY
2024-10-09,ACCT-DE-017,-613614.47,EUR,SALARY - 2024-10,SALARY
2024-10-09,ACCT-DE-015,202423.17,EUR,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-09,ACCT-BR-021,-1701177.96,BRL,SALARY - 2024-10,SALARY
2024-10-09,ACCT-JP-004,-33047130.81,JPY,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-09,ACCT-IN-024,16423862.85,INR,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-09,ACCT-US-010,13948.56,USD,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-09,ACCT-GB-034,-120733.67,GBP,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-09,ACCT-MX-029,-791784.44,MXN,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-09,ACCT-SG-035,-79725.82,SGD,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-09,ACCT-IN-024,-16949503.7,INR,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-09,ACCT-IN-025,-8849931.45,INR,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-09,ACCT-AU-037,-301790.37,AUD,RENT - 2024-10,RENT
2024-10-09,ACCT-JP-005,-60664935.54,JPY,SALARY - 2024-10,SALARY
2024-10-09,ACCT-MX-030,-1947244.61,MXN,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-09,ACCT-DE-013,-312854.94,EUR,SALARY - 2024-10,SALARY
2024-10-09,ACCT-US-011,102567.79,USD,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-09,ACCT-AU-037,-139181.41,AUD,SALARY - 2024-10,SALARY
2024-10-09,ACCT-US-006,-197583.86,USD,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-10,ACCT-JP-001,-41978274.34,JPY,RENT - 2024-10,RENT
2024-10-10,ACCT-MX-031,-287106.27,MXN,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-10,ACCT-CN-041,-151846.9,CNY,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-10,ACCT-MX-030,-1862588.76,MXN,SALARY - 2024-10,SALARY
2024-10-10,ACCT-BR-020,-1844702.61,BRL,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-10,ACCT-MX-029,-4226107.36,MXN,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-10,ACCT-DE-016,214354.14,EUR,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-10,ACCT-DE-017,-279416.49,EUR,SALARY - 2024-10,SALARY
2024-10-10,ACCT-BR-022,-257972.8,BRL,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-10,ACCT-MX-029,-2898569.88,MXN,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-10,ACCT-CN-040,-105324.48,CNY,OTHER - 2024-10,OTHER
2024-10-10,ACCT-US-011,-99566.38,USD,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-10,ACCT-DE-014,-571276.65,EUR,SALARY - 2024-10,SALARY
2024-10-10,ACCT-MX-031,-4261809.41,MXN,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-10,ACCT-CN-041,56424.3,CNY,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-10,ACCT-BR-021,-228671.64,BRL,SALARY - 2024-10,SALARY
2024-10-10,ACCT-DE-014,-314787.35,EUR,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-10,ACCT-IN-028,-15543350.14,INR,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-10,ACCT-SG-036,415326.87,SGD,INVESTMENT - 2024-10,INVESTMENT
2024-10-10,ACCT-JP-003,-49151322.39,JPY,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-10,ACCT-MX-031,-2442686.93,MXN,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-10,ACCT-US-011,-48603.21,USD,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-10,ACCT-BR-019,-1699302.07,BRL,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-10,ACCT-IN-024,-3576631.96,INR,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-10,ACCT-DE-016,299096.53,EUR,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-10,ACCT-BR-020,-1276609.15,BRL,SALARY - 2024-10,SALARY
2024-10-10,ACCT-BR-023,1997065.26,BRL,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-10,ACCT-BR-021,-1602788.7,BRL,TAX - 2024-10,TAX
2024-10-11,ACCT-IN-028,-17899987.42,INR,SALARY - 2024-10,SALARY
2024-10-11,ACCT-SG-036,-476358.12,SGD,OTHER - 2024-10,OTHER
2024-10-11,ACCT-IN-028,-1328148.66,INR,OTHER - 2024-10,OTHER
2024-10-11,ACCT-MX-032,-3526089.45,MXN,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-11,ACCT-US-010,-182910.15,USD,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-11,ACCT-IN-025,4298912.65,INR,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-11,ACCT-CN-042,-133278.8,CNY,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-11,ACCT-SG-035,-390784.5,SGD,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-11,ACCT-BR-023,-1404610.61,BRL,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-11,ACCT-JP-005,-19083751.81,JPY,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-11,ACCT-AU-038,293471.46,AUD,INVESTMENT - 2024-10,INVESTMENT
2024-10-11,ACCT-DE-017,-378556.13,EUR,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-11,ACCT-AU-037,-116294.94,AUD,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-11,ACCT-AU-037,-141140.44,AUD,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-11,ACCT-DE-016,338418.59,EUR,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-11,ACCT-JP-002,-2723556.95,JPY,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-11,ACCT-AU-038,258893.65,AUD,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-11,ACCT-CN-042,-84208.19,CNY,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-11,ACCT-JP-001,-9747469.67,JPY,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-11,ACCT-AU-037,-243126.08,AUD,TAX - 2024-10,TAX
2024-10-11,ACCT-AU-039,-194265.95,AUD,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-11,ACCT-CN-042,65351.61,CNY,INVESTMENT - 2024-10,INVESTMENT
2024-10-11,ACCT-US-007,145997.86,USD,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-11,ACCT-DE-016,44999.39,EUR,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-11,ACCT-SG-035,-472503.61,SGD,SALARY - 2024-10,SALARY
2024-10-11,ACCT-BR-019,-859928.74,BRL,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-11,ACCT-GB-033,-336837.3,GBP,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-11,ACCT-GB-033,474263.21,GBP,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-11,ACCT-MX-030,-539909.55,MXN,SALARY - 2024-10,SALARY
2024-10-11,ACCT-MX-030,-1629458.14,MXN,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-11,ACCT-DE-016,-245516.31,EUR,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-11,ACCT-JP-001,-83210509.9,JPY,SALARY - 2024-10,SALARY
2024-10-11,ACCT-DE-017,326128.75,EUR,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-11,ACCT-CN-040,-492888.17,CNY,SALARY - 2024-10,SALARY
2024-10-11,ACCT-US-009,-156336.55,USD,TAX - 2024-10,TAX
2024-10-11,ACCT-SG-035,-254518.74,SGD,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-12,ACCT-US-012,378657.11,USD,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-12,ACCT-SG-036,-64613.01,SGD,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-12,ACCT-DE-014,214476.21,EUR,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-12,ACCT-BR-023,1405096.66,BRL,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-12,ACCT-US-006,-264421.1,USD,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-12,ACCT-IN-024,-10202921.22,INR,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-12,ACCT-IN-026,-4708275.48,INR,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-12,ACCT-BR-019,298472.56,BRL,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-12,ACCT-US-012,-633928.1,USD,SALARY - 2024-10,SALARY
2024-10-12,ACCT-IN-025,-9092524.19,INR,TAX - 2024-10,TAX
2024-10-12,ACCT-CN-041,76158.07,CNY,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-12,ACCT-DE-016,-249620.97,EUR,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-12,ACCT-DE-018,-193317.46,EUR,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-12,ACCT-DE-016,-366697.69,EUR,TAX - 2024-10,TAX
2024-10-12,ACCT-MX-031,-3609997.18,MXN,RENT - 2024-10,RENT
2024-10-12,ACCT-JP-004,-30146802.98,JPY,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-12,ACCT-IN-028,13103424.19,INR,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-12,ACCT-IN-027,-19071705.89,INR,RENT - 2024-10,RENT
2024-10-12,ACCT-SG-035,417496.42,SGD,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-12,ACCT-DE-016,-270094.18,EUR,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-12,ACCT-MX-032,-3292146.7,MXN,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-12,ACCT-GB-034,-307440.5,GBP,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-12,ACCT-IN-024,4066445.42,INR,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-12,ACCT-CN-042,154060.59,CNY,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-12,ACCT-IN-026,9536234.61,INR,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-12,ACCT-US-011,-291735.61,USD,RENT - 2024-10,RENT
2024-10-12,ACCT-IN-026,-10444977.86,INR,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-12,ACCT-US-007,-148822.55,USD,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-12,ACCT-JP-005,17812660.3,JPY,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-12,ACCT-DE-018,13608.54,EUR,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-12,ACCT-DE-015,-798155.83,EUR,SALARY - 2024-10,SALARY
2024-10-12,ACCT-IN-024,-4761257.01,INR,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-12,ACCT-DE-018,373718.77,EUR,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-12,ACCT-BR-023,-56467.57,BRL,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-13,ACCT-BR-023,-1925598.54,BRL,SALARY - 2024-10,SALARY
2024-10-13,ACCT-US-006,293381.26,USD,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-13,ACCT-SG-035,-14571.87,SGD,SALARY - 2024-10,SALARY
2024-10-13,ACCT-US-011,380377.95,USD,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-13,ACCT-JP-002,-7187890.16,JPY,RENT - 2024-10,RENT
2024-10-13,ACCT-GB-033,-418151.1,GBP,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-13,ACCT-US-012,-131303.61,USD,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-13,ACCT-DE-013,-122229.69,EUR,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-13,ACCT-US-011,143015.72,USD,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-13,ACCT-BR-020,-1978842.33,BRL,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-13,ACCT-SG-035,-183319.65,SGD,OTHER - 2024-10,OTHER
2024-10-13,ACCT-US-012,-148209.52,USD,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-13,ACCT-US-007,-436327.04,USD,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-13,ACCT-IN-028,-4216588.28,INR,SALARY - 2024-10,SALARY
2024-10-13,ACCT-JP-001,30592101.74,JPY,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-13,ACCT-IN-024,-15224972.39,INR,SALARY - 2024-10,SALARY
2024-10-13,ACCT-US-008,-199001.19,USD,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-13,ACCT-DE-018,-277418.98,EUR,SALARY - 2024-10,SALARY
2024-10-13,ACCT-SG-035,-336216.87,SGD,SALARY - 2024-10,SALARY
2024-10-13,ACCT-IN-028,-16238178.86,INR,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-13,ACCT-JP-005,-35128851.99,JPY,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-13,ACCT-SG-036,-301538.72,SGD,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-14,ACCT-AU-039,-261051.7,AUD,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-14,ACCT-MX-031,-3156089.25,MXN,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-14,ACCT-US-009,-243866.04,USD,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-14,ACCT-CN-040,209494.59,CNY,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-14,ACCT-US-012,-336872.17,USD,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-14,ACCT-MX-031,-2980440.97,MXN,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-14,ACCT-AU-039,-282854.3,AUD,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-14,ACCT-MX-031,-4286503.94,MXN,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-14,ACCT-US-009,-227924.69,USD,SALARY - 2024-10,SALARY
2024-10-14,ACCT-JP-001,-22173695.6,JPY,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-14,ACCT-US-008,-452149.57,USD,OTHER - 2024-10,OTHER
2024-10-14,ACCT-BR-020,-1073117.15,BRL,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-14,ACCT-BR-023,-1926624.92,BRL,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-14,ACCT-IN-027,-4422134.66,INR,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-14,ACCT-AU-037,366672.37,AUD,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-14,ACCT-JP-002,-6094009.42,JPY,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-14,ACCT-IN-025,14459711.78,INR,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-14,ACCT-GB-034,-164780.35,GBP,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-14,ACCT-CN-041,-218669.71,CNY,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-14,ACCT-CN-041,277129.21,CNY,INVESTMENT - 2024-10,INVESTMENT
2024-10-14,ACCT-IN-027,-17083298.46,INR,RENT - 2024-10,RENT
2024-10-14,ACCT-IN-027,-6327812.09,INR,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-14,ACCT-IN-027,-18652098.92,INR,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-14,ACCT-GB-033,-433766.91,GBP,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-14,ACCT-JP-002,-45970173.49,JPY,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-14,ACCT-US-007,171247.93,USD,INVESTMENT - 2024-10,INVESTMENT
2024-10-14,ACCT-BR-023,-1965241.75,BRL,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-14,ACCT-JP-003,22793039.01,JPY,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-14,ACCT-JP-003,-42179616.24,JPY,INTERCOMPANY - 2024-10,INTERCOMPANY
2024-10-14,ACCT-GB-033,-469239.65,GBP,RENT - 2024-10,RENT
2024-10-14,ACCT-IN-028,15260064.56,INR,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-14,ACCT-MX-029,-3451674.95,MXN,OTHER - 2024-10,OTHER
2024-10-14,ACCT-JP-005,-13819615.51,JPY,AP_PAYMENT - 2024-10,AP_PAYMENT
2024-10-14,ACCT-GB-033,135140.78,GBP,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-15,ACCT-DE-013,-69097.26,EUR,OTHER - 2024-10,OTHER
2024-10-15,ACCT-IN-028,-6666844.62,INR,SALARY - 2024-10,SALARY
2024-10-15,ACCT-JP-005,42319840.1,JPY,AR_RECEIPT - 2024-10,AR_RECEIPT
2024-10-15,ACCT-SG-035,-219540.8,SGD,SALARY - 2024-10,SALARY
2024-10-15,ACCT-DE-013,-602494.85,EUR,SALARY - 2024-10,SALARY
